person_id,product_id,height,bust,waist,hips,garment_bust,garment_waist,garment_hip,garment_length,garment_sleeve,bust_ease,waist_ease,hip_ease,bust_ratio,waist_ratio,hip_ratio,bust_mismatch,waist_mismatch,hip_mismatch,bust_relative_mismatch,waist_relative_mismatch,hip_relative_mismatch,mean_ease,ease_std,known_fit_dimensions,tight_dimension_count,extreme_ease_count,length_height_ratio,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve,category_cardigan,category_jacket,category_kimono,category_outerwear,category_pants,category_top,category_unknown,style_casual,style_elegant,style_fitted,style_layering,style_relaxed,style_romantic,style_sporty,style_unknown,pattern_animal,pattern_check,pattern_floral,pattern_plain,pattern_sequin,pattern_spot,pattern_stripe,material_cosy,material_jersey,material_knit,material_sequin,material_stretch,material_textured,material_unknown,silhouette_cropped,silhouette_fitted,silhouette_longline,silhouette_oversized,silhouette_relaxed,silhouette_swing,silhouette_unknown,sleeve_type_batwing,sleeve_type_bell,sleeve_type_flute,sleeve_type_long,sleeve_type_short,sleeve_type_unknown,neckline_collared,neckline_cowl,neckline_crew,neckline_off_shoulder,neckline_scoop,neckline_unknown,neckline_v_neck,length_style_long,length_style_mid,length_style_short,length_style_unknown,color_black,color_blue,color_blush,color_cream,color_gold,color_green,color_grey,color_jade,color_khaki,color_natural,color_navy,color_nude,color_olive,color_opal,color_orange,color_pink,color_red,color_silver,color_stone,color_stripe,color_teal,color_unknown,color_white,color_wine,color_yellow,label_status,hybrid_score,is_positive,rank
Chesska,butterfly-kisses-tee#Stripe,173.0,89.0,69.0,94.0,133.0,,,74.0,32.0,44.0,,,1.4943820224719102,,,44.0,,,0.4943820224719101,,,44.0,,1,0,0,0.4277456647398844,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,unknown,0.36898464,False,492.0
Chesska,lucy-rib-oversized-top#WhiteGrey,173.0,89.0,69.0,94.0,114.0,114.0,114.0,65.0,65.0,25.0,45.0,20.0,1.2808988764044944,1.6521739130434785,1.2127659574468086,25.0,45.0,20.0,0.2808988764044944,0.6521739130434783,0.2127659574468085,30.0,13.228756555322953,3,0,0,0.3757225433526011,1,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.45755637,False,303.0
Chesska,the-french-cuff-shirt#White,173.0,89.0,69.0,94.0,114.0,119.0,136.0,71.0,54.0,25.0,50.0,42.0,1.2808988764044944,1.7246376811594204,1.446808510638298,25.0,50.0,42.0,0.2808988764044944,0.7246376811594203,0.4468085106382978,39.0,12.767145334803704,3,0,0,0.4104046242774566,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.33545008,False,566.0
Chesska,cara-tee-4#White,173.0,89.0,69.0,94.0,100.0,98.0,106.0,68.0,28.0,11.0,29.0,12.0,1.1235955056179776,1.420289855072464,1.127659574468085,11.0,29.0,12.0,0.1235955056179775,0.4202898550724637,0.1276595744680851,17.333333333333332,10.11599393699568,3,0,0,0.3930635838150289,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.6174442,False,49.0
Chesska,nova-lux-long-sleeve-tie-top-1#SimplyGree,173.0,89.0,69.0,94.0,100.0,104.0,106.0,60.0,73.0,11.0,35.0,12.0,1.1235955056179776,1.5072463768115942,1.127659574468085,11.0,35.0,12.0,0.1235955056179775,0.5072463768115942,0.1276595744680851,19.333333333333332,13.576941236277534,3,0,0,0.3468208092485549,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.56293166,False,135.0
Chesska,kimono-and-me-cardi#Sand,173.0,89.0,69.0,94.0,127.0,127.0,127.0,119.0,77.0,38.0,58.0,33.0,1.4269662921348314,1.8405797101449275,1.351063829787234,38.0,58.0,33.0,0.4269662921348314,0.8405797101449275,0.351063829787234,43.0,13.228756555322953,3,0,1,0.6878612716763006,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.41192994,False,392.0
Chesska,woolly-spotted-hoodie#Navy,173.0,89.0,69.0,94.0,134.0,124.0,124.0,62.0,71.0,45.0,55.0,30.0,1.5056179775280898,1.7971014492753623,1.319148936170213,45.0,55.0,30.0,0.5056179775280899,0.7971014492753623,0.3191489361702128,43.333333333333336,12.583057392117915,3,0,1,0.3583815028901734,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.29348937,False,672.0
Chesska,belle-v-neck-forgiver-tunic#BlueMarle,173.0,89.0,69.0,94.0,125.0,121.0,132.0,83.0,74.0,36.0,52.0,38.0,1.404494382022472,1.7536231884057971,1.4042553191489362,36.0,52.0,38.0,0.4044943820224719,0.7536231884057971,0.4042553191489361,42.0,8.717797887081348,3,0,1,0.4797687861271676,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.3796623,False,466.0
Chesska,the-relaxed-long-sleeve-tee#White,173.0,89.0,69.0,94.0,121.0,,142.0,73.0,76.0,32.0,,48.0,1.3595505617977528,,1.5106382978723405,32.0,,48.0,0.3595505617977528,,0.5106382978723404,40.0,11.31370849898476,2,0,0,0.4219653179190751,1,2,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.39385045,False,431.0
Chesska,karmen-top#HighRiskRe,173.0,89.0,69.0,94.0,98.0,102.0,,57.0,,9.0,33.0,,1.101123595505618,1.4782608695652173,,9.0,33.0,,0.1011235955056179,0.4782608695652174,,21.0,16.97056274847714,2,0,0,0.3294797687861271,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.52390164,False,198.0
Chesska,out-of-my-mind-scallop-knit#GreyMarle,173.0,89.0,69.0,94.0,130.0,124.0,116.0,54.0,66.0,41.0,55.0,22.0,1.4606741573033708,1.7971014492753623,1.2340425531914894,41.0,55.0,22.0,0.4606741573033708,0.7971014492753623,0.2340425531914893,39.333333333333336,16.563010998406458,3,0,1,0.3121387283236994,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.27485844,False,701.0
Chesska,the-boat-neck-top#Black,173.0,89.0,69.0,94.0,57.0,53.0,62.0,62.0,64.0,-32.0,-16.0,-32.0,0.6404494382022472,0.7681159420289855,0.6595744680851063,32.0,16.0,32.0,0.3595505617977528,0.2318840579710145,0.3404255319148936,-26.666666666666668,9.237604307034012,3,3,0,0.3583815028901734,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.6765661,False,10.0
Chesska,the-cosy-cardigan#Blue,173.0,89.0,69.0,94.0,145.0,,,97.0,75.0,56.0,,,1.6292134831460674,,,56.0,,,0.6292134831460674,,,56.0,,1,0,1,0.5606936416184971,1,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.38511518,False,454.0
Chesska,chasing-birds-blouse#White,173.0,89.0,69.0,94.0,132.0,,,73.0,72.0,43.0,,,1.4831460674157304,,,43.0,,,0.4831460674157303,,,43.0,,1,0,0,0.4219653179190751,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.31739327,False,620.0
Chesska,first-mix-top-1#BlackWhite,173.0,89.0,69.0,94.0,102.0,106.0,,60.0,24.0,13.0,37.0,,1.146067415730337,1.536231884057971,,13.0,37.0,,0.146067415730337,0.5362318840579711,,25.0,16.97056274847714,2,0,0,0.3468208092485549,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.49758816,False,251.0
Chesska,natural-cross-back-knit#Lightsmoke,173.0,89.0,69.0,94.0,140.0,,122.0,68.0,,51.0,,28.0,1.5730337078651686,,1.297872340425532,51.0,,28.0,0.5730337078651685,,0.2978723404255319,39.5,16.263455967290593,2,0,1,0.3930635838150289,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.30839488,False,639.0
Chesska,2-in-1-layered-knit-top#Navy,173.0,89.0,69.0,94.0,114.0,124.0,138.0,61.0,56.0,25.0,55.0,44.0,1.2808988764044944,1.7971014492753623,1.4680851063829787,25.0,55.0,44.0,0.2808988764044944,0.7971014492753623,0.4680851063829787,41.333333333333336,15.17673658377628,3,0,1,0.3526011560693641,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.34990266,False,538.0
Chesska,the-long-sleeve-scoop-neck-tee#Navy,173.0,89.0,69.0,94.0,121.0,,,75.0,79.0,32.0,,,1.3595505617977528,,,32.0,,,0.3595505617977528,,,32.0,,1,0,0,0.4335260115606936,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.56608,False,124.0
Chesska,printed-tunic-7#RedCheck,173.0,89.0,69.0,94.0,132.0,135.0,122.0,100.0,73.0,43.0,66.0,28.0,1.4831460674157304,1.9565217391304348,1.297872340425532,43.0,66.0,28.0,0.4831460674157303,0.9565217391304348,0.2978723404255319,45.666666666666664,19.13983629327412,3,0,1,0.5780346820809249,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.2992069,False,658.0
Chesska,layered-tunic-1#White,173.0,89.0,69.0,94.0,92.0,112.0,134.0,82.0,,3.0,43.0,40.0,1.0337078651685394,1.6231884057971016,1.425531914893617,3.0,43.0,40.0,0.0337078651685393,0.6231884057971014,0.425531914893617,28.666666666666668,22.27853974867593,3,0,0,0.4739884393063583,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,0.4141378,False,390.0
Chesska,long-sleeve-softly-swinging-bamboo-tee#Storm,173.0,89.0,69.0,94.0,113.0,121.0,153.0,78.0,72.0,24.0,52.0,59.0,1.2696629213483146,1.7536231884057971,1.627659574468085,24.0,52.0,59.0,0.2696629213483146,0.7536231884057971,0.6276595744680851,45.0,18.520259177452136,3,0,2,0.4508670520231214,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.26655638,False,724.0
Chesska,the-slouch-pocket-tee#Stripe,173.0,89.0,69.0,94.0,162.0,,126.0,72.0,,73.0,,32.0,1.8202247191011236,,1.3404255319148937,73.0,,32.0,0.8202247191011236,,0.3404255319148936,52.5,28.991378028648448,2,0,1,0.4161849710982659,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,unknown,0.29644722,False,663.0
Chesska,reversible-stripe-vee-scoop-neck-tank#BlackWhite,173.0,89.0,69.0,94.0,100.0,104.0,110.0,70.0,,11.0,35.0,16.0,1.1235955056179776,1.5072463768115942,1.1702127659574468,11.0,35.0,16.0,0.1235955056179775,0.5072463768115942,0.1702127659574468,20.666666666666668,12.662279942148386,3,0,0,0.4046242774566474,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,0.5883536,False,90.0
Chesska,belle-v-neck-forgiver-tunic#Tobacco,173.0,89.0,69.0,94.0,125.0,121.0,132.0,83.0,74.0,36.0,52.0,38.0,1.404494382022472,1.7536231884057971,1.4042553191489362,36.0,52.0,38.0,0.4044943820224719,0.7536231884057971,0.4042553191489361,42.0,8.717797887081348,3,0,1,0.4797687861271676,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.38151684,False,463.0
Chesska,long-sleeve-softly-swinging-bamboo-tee#DuckEgg,173.0,89.0,69.0,94.0,113.0,121.0,153.0,78.0,72.0,24.0,52.0,59.0,1.2696629213483146,1.7536231884057971,1.627659574468085,24.0,52.0,59.0,0.2696629213483146,0.7536231884057971,0.6276595744680851,45.0,18.520259177452136,3,0,2,0.4508670520231214,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,unknown,0.26655638,False,725.0
